,id,stationName,x,y,geometry
0,SN47230,Åkra ,5.1963,59.2555,POINT (5.1963 59.2555)
1,SN20952,Statfjord C,1.9025,61.2847,POINT (1.9025 61.2847)
2,SN23670,E16 Ryfoss,8.8175,61.1375,POINT (8.8175 61.1375)
3,SN59450,Stadlandet,5.2115,62.1467,POINT (5.2115 62.1467)
4,SN55000,Luster − Ornes,7.313199,61.299413,POINT (7.313199 61.299413)
5,SN12590,E6 Mjøsbrua,10.67016,60.92824,POINT (10.67016 60.92824)
6,SN65470,Fugløya,9.1098,63.4759,POINT (9.1098 63.4759)
7,SN26640,E134 Darbu,9.7773,59.7025,POINT (9.7773 59.7025)
8,SN67650,Fv30 Reitstøa,10.87183,62.96367,POINT (10.87183 62.96367)
9,SN18269,Haugenstua,10.9035,59.9535,POINT (10.9035 59.9535)
10,SN68090,Granåsen,10.3123892,63.3757259,POINT (10.3123892 63.3757259)
11,SN57790,Myklebustfjellet,5.2007,61.6788,POINT (5.2007 61.6788)
12,SN27860,Kvelde,9.983,59.2203,POINT (9.983 59.2203)
14,SN233100,Hunge,15.0877777777778,62.7513888888889,POINT (15.0877777777778 62.7513888888889)
15,SN61065,Tresfjordbrua,7.1135,62.6112,POINT (7.1135 62.6112)
16,SN1039300,,14.120075,52.209482,POINT (14.120075 52.209482)
17,SN743400,,1.175,45.8611111111111,POINT (1.175 45.8611111111111)
18,SN27600,Sandefjord,10.2147,59.132,POINT (10.2147 59.132)
19,SN18700,Oslo (Blindern),10.72,59.9423,POINT (10.72 59.9423)
20,SN87110,Andøya LH,16.1312,69.3073,POINT (16.1312 69.3073)
21,SN27295,Fv307 Gravdal,10.1975,59.30367,POINT (10.1975 59.30367)
22,SN40905,Rv9 Bjåen,7.45533,59.64067,POINT (7.45533 59.64067)
23,SN40250,Valle,7.5273388,59.1971158,POINT (7.5273388 59.1971158)
24,SN224720,Forse,17.0262,63.1466,POINT (17.0262 63.1466)
25,SN43220,Fv44 Sælebø,6.19367,58.37983,POINT (6.19367 58.37983)
26,SN19660,E16 Skui,10.3855,59.9475,POINT (10.3855 59.9475)
27,SN18260,Høybråten,10.9257,59.9468,POINT (10.9257 59.9468)
28,SN49240,Rv13 Låtefoss,6.58317,59.94867,POINT (6.58317 59.94867)
29,SN77295,Svenningdal,13.396,65.4347,POINT (13.396 65.4347)
30,SN1240000,,15.5244444444444,51.9302777777778,POINT (15.5244444444444 51.9302777777778)
31,SN623500,,4.78111111111111,52.9269444444444,POINT (4.78111111111111 52.9269444444444)
32,SN5350,Nord-Odal,11.5590577,60.3882026,POINT (11.5590577 60.3882026)
33,SN52990,Ortnevik,6.134,61.1095,POINT (6.134 61.1095)
34,SN76963,Kristin,6.5513,64.994,POINT (6.5513 64.994)
35,SN92170,Oksfjord ,21.437,69.888,POINT (21.437 69.888)
36,SN80740,Reipå,13.646,66.9035,POINT (13.646 66.9035)
37,SN90295,Sessøya,18.25,69.75,POINT (18.25 69.75)
38,SN226900,Skagsudde,19.0205555555556,63.1886111111111,POINT (19.0205555555556 63.1886111111111)
40,SN20961,Alvheim,1.9917,59.5722,POINT (1.9917 59.5722)
41,SN490381002,300 kV Sauda – Blåfalli-2,6.40633,59.66898,POINT (6.40633 59.66898)
42,SN27564,Mosserød,10.2025,59.1505,POINT (10.2025 59.1505)
43,SN241300,Brattmon,12.772131147541,60.7569444444444,POINT (12.772131147541 60.7569444444444)
44,SN1070,HVALER,11.0321464,59.0418843,POINT (11.0321464 59.0418843)
45,SN1298200,Szeged külterület,20.0905556,46.2561111,POINT (20.0905556 46.2561111)
46,SN350200,,-4.57111111111111,52.1394444444444,POINT (-4.57111111111111 52.1394444444444)
47,SN71230,Fv755 Meltingen,10.73033,63.7905,POINT (10.73033 63.7905)
48,SN26990,Galleberg,10.2150378,59.6193334,POINT (10.2150378 59.6193334)
49,SN255700,Horn,15.8655555555556,57.8863888888889,POINT (15.8655555555556 57.8863888888889)
50,SN8840,Barkald,10.886351,61.992005,POINT (10.886351 61.992005)
51,SN490387067,300 kV Blåfalli – Mauranger-67,6.04221,60.06502,POINT (6.04221 60.06502)
52,SN810,Tufsingdal,11.732,62.2776,POINT (11.732 62.2776)
53,SN55520,Fv55 Indre Hafslo,7.26233,61.345,POINT (7.26233 61.345)
54,SN76918,EKOK_B,3.20424,56.56816,POINT (3.20424 56.56816)
55,SN60670,Fv650 Liabygda,7.06633,62.3285,POINT (7.06633 62.3285)
56,SN63595,Rv70 Gråura,9.21367,62.58183,POINT (9.21367 62.58183)
57,SN94198,E6 Levddon,23.891902,70.176402,POINT (23.891902 70.176402)
58,SN90250,E6 Heia,19.05033,69.14483,POINT (19.05033 69.14483)
59,SN76954,Gjøafeltet,3.897,61.3322,POINT (3.897 61.3322)
60,SN242610,Fredriksberg,14.2145,60.1418,POINT (14.2145 60.1418)
61,SN76927,Oseberg A,2.8257,60.4913,POINT (2.8257 60.4913)
62,SN34580,Drangedal,9.0687,59.0767,POINT (9.0687 59.0767)
63,SN76245,Fv17 Våg,12.14567,65.27017,POINT (12.14567 65.27017)
64,SN26864,Drammen sykehus ,10.195,59.7497,POINT (10.195 59.7497)
65,SN55260,Fv55 Hervavatn,7.87017,61.54817,POINT (7.87017 61.54817)
66,SN83970,E6 Kjerringstraumen bru,16.502687,68.296746,POINT (16.502687 68.296746)
67,SN19830,Fv289 Hurum,10.49217,59.548,POINT (10.49217 59.548)
68,SN44485,E39 Søyland,5.9877,58.6833,POINT (5.9877 58.6833)
69,SN76936,Snorre B,2.2097,61.525,POINT (2.2097 61.525)
70,SN231700,Dravagen,13.6116666666667,62.0944444444444,POINT (13.6116666666667 62.0944444444444)
71,SN26900,Berskog,10.1206179,59.7538274,POINT (10.1206179 59.7538274)
72,SN27214,Våle,10.2799816,59.4109629,POINT (10.2799816 59.4109629)
75,SN19525,Bærums Verk ,10.515,59.9383,POINT (10.515 59.9383)
76,SN50505,Kv5738 Nattlandsfjellet,5.37133,60.34517,POINT (5.37133 60.34517)
77,SN79215,E6 Yttervika,13.8728,66.2298,POINT (13.8728 66.2298)
78,SN61630,Bjorli,8.2,62.2583,POINT (8.2 62.2583)
79,SN31700,Fv37 Jønjiljo,8.92667,59.87033,POINT (8.92667 59.87033)
80,SN83710,Drag,16.0828758,68.0484437,POINT (16.0828758 68.0484437)
81,SN91551,Holmen,20.8693,69.4802,POINT (20.8693 69.4802)
82,SN255000,Axamo,14.0691666666667,57.7513888888889,POINT (14.0691666666667 57.7513888888889)
83,SN50514,Fv560 Krossleitet,5.077,60.31833,POINT (5.077 60.31833)
84,SN78910,Fv17 Flott,12.3295,64.69333,POINT (12.3295 64.69333)
85,SN82310,Skivika,14.4309,67.3084,POINT (14.4309 67.3084)
86,SN46432,Elvershei,6.7108,59.8357,POINT (6.7108 59.8357)
87,SN8140,Evenstad,11.0793677,61.4272678,POINT (11.0793677 61.4272678)
88,SN222190,Olden D,13.6504,63.6964,POINT (13.6504 63.6964)
89,SN217390,Klöverträsk D,21.4173,65.636,POINT (21.4173 65.636)
90,SN268000,Hoburg,18.15,56.9166666666667,POINT (18.15 56.9166666666667)
91,SN2683200,,25.3233333333333,53.9022222222222,POINT (25.3233333333333 53.9022222222222)
92,SN58750,Nordfjordeid,5.9932,61.9068,POINT (5.9932 61.9068)
93,SN76909,Johan Castberg,20.23393,72.48405,POINT (20.23393 72.48405)
94,SN98648,Ragnarokk,29.7663,70.367,POINT (29.7663 70.367)
95,SN244090,Kilafors D,16.5572,61.2489,POINT (16.5572 61.2489)
96,SN27160,Horten,10.4647,59.4198,POINT (10.4647 59.4198)
97,SN291300,,23.0436,63.1203,POINT (23.0436 63.1203)
98,SN85450,Svolvær LH,14.6654748,68.2415652,POINT (14.6654748 68.2415652)
99,SN629000,,6.89083333333333,52.2730555555556,POINT (6.89083333333333 52.2730555555556)
100,SN2210600,,31.8038888888889,68.6083333333333,POINT (31.8038888888889 68.6083333333333)
102,SN1033800,,9.67972222222222,52.4658333333333,POINT (9.67972222222222 52.4658333333333)
103,SN85890,Røst,12.1038,67.5267,POINT (12.1038 67.5267)
104,SN47060,E39 Aksdal sør,5.4485,59.418,POINT (5.4485 59.418)
106,SN39030,Hånes ,8.0915,58.1813,POINT (8.0915 58.1813)
107,SN23500,Løken i Volbu,9.063,61.122,POINT (9.063 61.122)
109,SN50810,Åsane,5.3418,60.4742,POINT (5.3418 60.4742)
110,SN81790,E6 Stødi bru,15.3506767,66.5778505,POINT (15.3506767 66.5778505)
111,SN4040,Enebakk,11.1535,59.75,POINT (11.1535 59.75)
112,SN91515,E6 Nordnes,20.377491,69.537578,POINT (20.377491 69.537578)
113,SN44530,Tjelta,5.5942,58.8437,POINT (5.5942 58.8437)
114,SN1193400,,20.25,49.0666666666667,POINT (20.25 49.0666666666667)
115,SN14420,Rv15 Eidefossen,9.30317,61.80483,POINT (9.30317 61.80483)
116,SN4390,Kløfta,11.13165,60.0693,POINT (11.13165 60.0693)
117,SN1618100,,12.5102777777778,43.0972222222222,POINT (12.5102777777778 43.0972222222222)
118,SN29870,Rv7 Lægreidstølen,7.816255,60.455274,POINT (7.816255 60.455274)
119,SN72710,Skogmo,12.0190534,64.5103196,POINT (12.0190534 64.5103196)
120,SN58705,Rv15 Strynefjell-Kvitenova,7.32883,61.98783,POINT (7.32883 61.98783)
121,SN42520,Fjotland,6.9443,58.6577,POINT (6.9443 58.6577)
122,SN98630,E75 Komagvær,30.5303,70.2453,POINT (30.5303 70.2453)
123,SN47275,E134 Karmsundbrua,5.29583,59.3755,POINT (5.29583 59.3755)
124,SN50245,Fv48 Tysse vest,5.69417,60.36433,POINT (5.69417 60.36433)
125,SN59800,Svinøy fyr,5.268,62.3293,POINT (5.268 62.3293)
126,SN52452,E39 Nordhordlandsbru,5.267,60.5225,POINT (5.267 60.5225)
127,SN263200,Utklippan,15.7077777777778,55.9558333333333,POINT (15.7077777777778 55.9558333333333)
128,SN292000,,22.5227777777778,63.7513888888889,POINT (22.5227777777778 63.7513888888889)
130,SN802300,,-3.80055555555556,43.4911111111111,POINT (-3.80055555555556 43.4911111111111)
131,SN23410,Fagernes LH,9.3014123,61.00279,POINT (9.3014123 61.00279)
133,SN12680,Sæterengen,10.4762,61.0917,POINT (10.4762 61.0917)
134,SN59665, Volda brannst.,6.0842,62.1447,POINT (6.0842 62.1447)
136,SN99500,Skogfoss,29.6920056,69.3719837,POINT (29.6920056 69.3719837)
137,SN2200300,,31.9786111111111,69.9361111111111,POINT (31.9786111111111 69.9361111111111)
138,SN64510,Tingvoll,8.1862,62.9133,POINT (8.1862 62.9133)
139,SN1070800,,7.10777777777778,49.2127777777778,POINT (7.10777777777778 49.2127777777778)
140,SN57162,Førde PLU,5.833958,61.457407,POINT (5.833958 61.457407)
141,SN94090,Storekorsnes,23.22439,70.21672,POINT (23.22439 70.21672)
142,SN17650,E6 Vestby,10.7395,59.60017,POINT (10.7395 59.60017)
144,SN42810,Tonstad − Nettfed,6.709,58.6642,POINT (6.709 58.6642)
145,SN93070,E6 Storvikeidet,23.1082096,69.9705892,POINT (23.1082096 69.9705892)
146,SN30330,Gjerpen ,9.5772,59.2268,POINT (9.5772 59.2268)
147,SN51010,Fossmark,5.7243,60.5205,POINT (5.7243 60.5205)
148,SN3370,Øsaker,11.04217,59.31933,POINT (11.04217 59.31933)
149,SN1277200,Miskolc Diósgyőr,20.7266666667,48.0947222222,POINT (20.7266666667 48.0947222222)
150,SN91590,Guoláš,21.07468,69.36136,POINT (21.07468 69.36136)
151,SN99090,E6 Gandvikbakken,29.1303,70.0278,POINT (29.1303 70.0278)
152,SN44730,Sandnes − Rovik,5.7592,58.8662,POINT (5.7592 58.8662)
153,SN1213500,,18.8119444444444,54.6036111111111,POINT (18.8119444444444 54.6036111111111)
154,SN4590,E16 Romeriksåsen,10.7475,60.2755,POINT (10.7475 60.2755)
155,SN71385,Fv715 Hogsdalen,10.2425,63.6965,POINT (10.2425 63.6965)
156,SN51800,Mjølfjell,6.937327,60.70204,POINT (6.937327 60.70204)
157,SN31900,Tuddal,8.8083264,59.7464781,POINT (8.8083264 59.7464781)
158,SN255200,Malexander,15.2361111111111,58.0719444444444,POINT (15.2361111111111 58.0719444444444)
159,SN57380,Rv5 Lundebotn,6.657,61.51583,POINT (6.657 61.51583)
160,SN17895,E18 Svartskog,10.76,59.794,POINT (10.76 59.794)
161,SN90612,Damvatnet,19.0298,69.8368,POINT (19.0298 69.8368)
162,SN56420,Fureneset,5.0443,61.2928,POINT (5.0443 61.2928)
163,SN240890,Svaneholm D,12.501,59.1744,POINT (12.501 59.1744)
164,SN80707,Tverrfjellet,13.9067,66.8303,POINT (13.9067 66.8303)
166,SN59695,Eitrefjell ,6.2877,62.16,POINT (6.2877 62.16)
167,SN91150,Lyngen - Ura,20.0930685,69.5887,POINT (20.0930685 69.5887)
168,SN1022400,,8.79944444444445,53.0463888888889,POINT (8.79944444444445 53.0463888888889)
169,SN18317,Elvebakken,10.7528,59.9188,POINT (10.7528 59.9188)
170,SN70820,Utgård,11.729,64.1163,POINT (11.729 64.1163)
171,SN3280,Rakkestad,11.3926759,59.4612706,POINT (11.3926759 59.4612706)
172,SN292900,,29.6113888888889,62.66,POINT (29.6113888888889 62.66)
173,SN16271,Høvringen,9.4798,61.8883,POINT (9.4798 61.8883)
174,SN44640,Våland,5.7278,58.9563,POINT (5.7278 58.9563)
175,SN26580,Bangeløkka,10.2142049,59.7310381,POINT (10.2142049 59.7310381)
176,SN86090,Hagvågen,13.781393,68.256386,POINT (13.781393 68.256386)
177,SN47260,Haugesund LH,5.2115,59.3445,POINT (5.2115 59.3445)
178,SN61310,Fv63 Trollstigen,7.662,62.4515,POINT (7.662 62.4515)
179,SN92765,Hasvik Ferjekai,22.16174,70.48326,POINT (22.16174 70.48326)
180,SN53280,E16 Flåm,7.1048,60.861,POINT (7.1048 60.861)
181,SN71780,Åfjord,10.2237,63.9678,POINT (10.2237 63.9678)
182,SN32950,Rorge,8.204856,59.636602,POINT (8.204856 59.636602)
183,SN29720,Dagali LH,8.5263,60.4188,POINT (8.5263 60.4188)
184,SN65060,E39 Valsøyfjorden,8.5602,63.1442,POINT (8.5602 63.1442)
185,SN94640,E69 Nordkapp,25.779336,71.156516,POINT (25.779336 71.156516)
186,SN58995,Rv15 Almenningsfjellet,5.22145,61.92225,POINT (5.22145 61.92225)
187,SN62270,Molde LH,7.2617,62.7443,POINT (7.2617 62.7443)
188,SN1327200,,20.2833333333333,44.8166666666667,POINT (20.2833333333333 44.8166666666667)
189,SN1016200,,11.3872222222222,53.6425,POINT (11.3872222222222 53.6425)
190,SN37310,Grytåi ,8.3442,59.1723,POINT (8.3442 59.1723)
191,SN50517,Stykkhaugen,5.122896,60.317655,POINT (5.122896 60.317655)
192,SN54590,E16 Honing bru,8.01717,61.10217,POINT (8.01717 61.10217)
193,SN306600,,-3.56361111111111,57.6455555555556,POINT (-3.56361111111111 57.6455555555556)
194,SN87795,Tjeldsundet,16.481,68.5515,POINT (16.481 68.5515)
195,SN30285,Borgeåsen ,9.6638,59.1642,POINT (9.6638 59.1642)
196,SN27262,Karlsvik,10.5145,59.2952,POINT (10.5145 59.2952)
197,SN224400,Junsele,16.95,63.6833333333333,POINT (16.95 63.6833333333333)
198,SN223000,Gubbhögen,15.5563888888889,64.2183333333333,POINT (15.5563888888889 64.2183333333333)
199,SN1258000,,22.02,50.1113888888889,POINT (22.02 50.1113888888889)
200,SN13750,Øv. Heimdalsvatn,8.8945,61.4183,POINT (8.8945 61.4183)
202,SN265105,Everöd,14.0842,55.9245,POINT (14.0842 55.9245)
203,SN19923,E18 Lierskogen,10.33,59.819,POINT (10.33 59.819)
204,SN54330,E16 Borgund,7.84783,61.0795,POINT (7.84783 61.0795)
205,SN52930,Verkland i Gulen,5.425,60.9585,POINT (5.425 60.9585)
206,SN46300,Suldalsvatn,6.809,59.5887,POINT (6.809 59.5887)
207,SN87660,Rv83 Seljestad,16.538223,68.7900028,POINT (16.538223 68.7900028)
208,SN231990,Marby D,14.2939,63.122,POINT (14.2939 63.122)
210,SN223090,Kyrktåsjö D,15.8478,64.2485,POINT (15.8478 64.2485)
211,SN260700,Ängelholm,12.8441666666667,56.2977777777778,POINT (12.8441666666667 56.2977777777778)
212,SN88010,E6 Gratangsfjellet,17.9052,68.6753,POINT (17.9052 68.6753)
213,SN19815,Fv281 Hurum − Storsand,10.60383,59.6415,POINT (10.60383 59.6415)
215,SN224310,Backe D,16.4058,63.8148,POINT (16.4058 63.8148)
216,SN90630,Fv863 Gamnes,19.47367,69.903,POINT (19.47367 69.903)
217,SN76966,Oseberg Øst,2.9352,60.7005,POINT (2.9352 60.7005)
218,SN6160,Åsnes,12.0242,60.5492,POINT (12.0242 60.5492)
220,SN27271,Gjestehavna ,10.4019,59.27,POINT (10.4019 59.27)
221,SN490381023,300 kV Sauda – Blåfalli-23,6.27621,59.66459,POINT (6.27621 59.66459)
222,SN26840,Langeløkka ,10.0123,59.7658,POINT (10.0123 59.7658)
224,SN47610,Basura,6.0873,59.6357,POINT (6.0873 59.6357)
225,SN79720,Lappsætra ,14.8892,66.2785,POINT (14.8892 66.2785)
226,SN8780,Folldal (Li bru),10.0002444,62.0099727,POINT (10.0002444 62.0099727)
227,SN12180,Ilseng,11.2028,60.8028,POINT (11.2028 60.8028)
228,SN40890,Breidvatn ,7.427,59.6193,POINT (7.427 59.6193)
229,SN68290,Selbu,11.0075,63.2248,POINT (11.0075 63.2248)
230,SN497459020,Ulven-Fåberg-20,10.8875,59.9483,POINT (10.8875 59.9483)
231,SN729200,,6.36444444444444,47.7869444444444,POINT (6.36444444444444 47.7869444444444)
232,SN212620,Blaiken D,16.857,65.2511,POINT (16.857 65.2511)
233,SN90495,Stakkevollan ,18.982,69.6942,POINT (18.982 69.6942)
234,SN33300,Honnegrasnuten,7.8173,59.7675,POINT (7.8173 59.7675)
236,SN60242,Åknesskaret,6.9869,62.1883,POINT (6.9869 62.1883)
237,SN66630,Fv700 Voll,9.84133,62.87633,POINT (9.84133 62.87633)
238,SN27800,Hedrum,9.9641999,59.1964044,POINT (9.9641999 59.1964044)
239,SN18245,Ammerud,10.8737,59.9652,POINT (10.8737 59.9652)
240,SN77280,Laksfors,13.2892,65.6215,POINT (13.2892 65.6215)
241,SN76939,Valhall A,3.3928,56.2781,POINT (3.3928 56.2781)
242,SN27540,Gjekstad,10.2558,59.1312,POINT (10.2558 59.1312)
243,SN56250,E39 Årbergsdalen,5.827,61.29217,POINT (5.827 61.29217)
244,SN76957,Troll B,3.501,60.7735,POINT (3.501 60.7735)
245,SN19510,Øvrevoll,10.6227,59.94046,POINT (10.6227 59.94046)
246,SN26894,Gulskogen ,10.1672,59.7413,POINT (10.1672 59.7413)
247,SN55290,Sognefjellhytta,7.9957,61.5648,POINT (7.9957 61.5648)
248,SN296300,,23.4975,60.8138888888889,POINT (23.4975 60.8138888888889)
249,SN60870,Langevåg,6.1922,62.4402,POINT (6.1922 62.4402)
250,SN50526,Rv555 Sotrabrua vind,5.1672,60.3725,POINT (5.1672 60.3725)
251,SN3317700,,24.3436111111111,50.8330555555556,POINT (24.3436111111111 50.8330555555556)
252,SN19932,Glitrevann ,10.065,59.8562,POINT (10.065 59.8562)
253,SN50508,Store Kongshaugen,5.210791,60.337542,POINT (5.210791 60.337542)
254,SN39212,E39 Fidjane,7.93967,58.14117,POINT (7.93967 58.14117)
255,SN26230,Fv287 Sandsbråten,9.59083,60.041,POINT (9.59083 60.041)
256,SN2210100,,28.7811111111111,68.9705555555555,POINT (28.7811111111111 68.9705555555555)
257,SN27450,Melsom,10.345751,59.229738,POINT (10.345751 59.229738)
258,SN76930,Norne,8.085,66.0256,POINT (8.085 66.0256)
259,SN251800,Nidingen,11.9063888888889,57.3038888888889,POINT (11.9063888888889 57.3038888888889)
260,SN98265,Fv890 Gednje,29.09183,70.52917,POINT (29.09183 70.52917)
261,SN63580,Ångårdsvatnet,9.1967,62.6708,POINT (9.1967 62.6708)
262,SN90980,Oldervik,19.6647,69.7565,POINT (19.6647 69.7565)
263,SN58780,Nordfjordeid,6.0392,61.9183,POINT (6.0392 61.9183)
265,SN55550,Hafslo,7.1887,61.2925,POINT (7.1887 61.2925)
266,SN244120,Leksand,15.0167,60.7256,POINT (15.0167 60.7256)
267,SN42720,Bakke,6.657,58.4117,POINT (6.657 58.4117)
268,SN97251,Karasjok,25.5023,69.4635,POINT (25.5023 69.4635)
269,SN227190,Holmfors D,20.5185,64.7855,POINT (20.5185 64.7855)
270,SN92855,Arnnes,22.24812,70.15343,POINT (22.24812 70.15343)
271,SN264800,Växjö,14.8325,56.8463888888889,POINT (14.8325 56.8463888888889)
272,SN83300,Steigen,15.1105066,67.9225693,POINT (15.1105066 67.9225693)
273,SN85480,E10 Gimsøystraumen,14.24983,68.26283,POINT (14.24983 68.26283)
274,SN97350,Čoavddatmohkki,24.4315,69.3696,POINT (24.4315 69.3696)
275,SN1227200,,20.4227777777778,53.7711111111111,POINT (20.4227777777778 53.7711111111111)
276,SN88100,Bardu,18.2442,68.6457,POINT (18.2442 68.6457)
277,SN310000,,-6.88277777777778,56.5,POINT (-6.88277777777778 56.5)
278,SN57150,E39 Halbrendslia,5.82217,61.44133,POINT (5.82217 61.44133)
279,SN34370,E18 Gjerdemyra,9.3126,58.92455,POINT (9.3126 58.92455)
280,SN713000,,-1.73388888888889,48.0688888888889,POINT (-1.73388888888889 48.0688888888889)
281,SN90480,E8 Breivika,18.96923,69.67677,POINT (18.96923 69.67677)
282,SN73550,Gartland,12.3837,64.531,POINT (12.3837 64.531)
283,SN34810,Tørdal,8.7342377,59.1708196,POINT (8.7342377 59.1708196)
284,SN88623,Steinfjord ,17.35,69.4625,POINT (17.35 69.4625)
285,SN27435,Vestskogen,10.4023,59.2417,POINT (10.4023 59.2417)
286,SN19405,Storøya ,10.608,59.8909,POINT (10.608 59.8909)
287,SN307500,,-3.09,58.4538888888889,POINT (-3.09 58.4538888888889)
288,SN67270,E6 Soknedal,10.23733,62.983,POINT (10.23733 62.983)
289,SN27130,Fv310 Kotterød,10.42167,59.432,POINT (10.42167 59.432)
290,SN202000,Katterjåkk,18.1713888888889,68.4211111111111,POINT (18.1713888888889 68.4211111111111)
291,SN96850,Deanušaldi,28.159,70.2122,POINT (28.159 70.2122)
292,SN57365,E39 Svidalsneset,6.1557262,61.5110244,POINT (6.1557262 61.5110244)
293,SN13125,E6 Tingberg,10.28683,61.2865,POINT (10.28683 61.2865)
294,SN763000,,1.37888888888889,43.6211111111111,POINT (1.37888888888889 43.6211111111111)
295,SN2202800,,35.1069444444444,69.2022222222222,POINT (35.1069444444444 69.2022222222222)
296,SN96931,Polmak,27.9638443,70.0871215,POINT (27.9638443 70.0871215)
297,SN54180,Ljøsne,7.5625,61.0545,POINT (7.5625 61.0545)
298,SN8720,Atnsjøen,10.1398,61.8902,POINT (10.1398 61.8902)
299,SN46150,Sand i Ryfylke,6.270611,59.4812702,POINT (6.270611 59.4812702)
300,SN68230,Risvollan,10.4228226,63.3986067,POINT (10.4228226 63.3986067)
301,SN29400,Sandhaug,7.4805,60.1833,POINT (7.4805 60.1833)
302,SN261600,Falsterbo,12.8194444444444,55.3838888888889,POINT (12.8194444444444 55.3838888888889)
303,SN60855,Sula - Veibust,6.353563,62.43013,POINT (6.353563 62.43013)
304,SN30270,Kjølnes,9.6663,59.1405,POINT (9.6663 59.1405)
305,SN80880,Våtvikfjellet,14.1679,67.094383,POINT (14.1679 67.094383)
306,SN70850,Snåsa - Kjevlia,12.4692,64.1587,POINT (12.4692 64.1587)
307,SN91530,Gámanjunni ,20.5787,69.4818,POINT (20.5787 69.4818)
308,SN802700,,-2.04111111111111,43.3063888888889,POINT (-2.04111111111111 43.3063888888889)
309,SN228790,Vännäs D,19.8144,63.9226,POINT (19.8144 63.9226)
310,SN253920,Källsjö,12.7042,57.2323,POINT (12.7042 57.2323)
311,SN30279,Torsberg,9.605432,59.122623,POINT (9.605432 59.122623)
312,SN52520,Fedjeosen nordvest,4.6919,60.7556,POINT (4.6919 60.7556)
313,SN42490,Fv42 Haddelandsheia,7.07867,58.50467,POINT (7.07867 58.50467)
314,SN284900,,28.6741666666667,66.8341666666667,POINT (28.6741666666667 66.8341666666667)
315,SN283500,,28.2994444444444,68.8491666666667,POINT (28.2994444444444 68.8491666666667)
316,SN48070,E39 Stordabrua,5.4025,59.7465,POINT (5.4025 59.7465)
317,SN206405,Saittarova D,22.2433,67.3345,POINT (22.2433 67.3345)
318,SN27085,Holmestrand,10.3070762,59.4858783,POINT (10.3070762 59.4858783)
319,SN256540,Oskarshamn,16.4149,57.2674,POINT (16.4149 57.2674)
320,SN19710,Asker - Sem,10.4358,59.8558,POINT (10.4358 59.8558)
321,SN232980,Lobonäs D,15.3444,61.5338,POINT (15.3444 61.5338)
322,SN69190,Fv705 Selbuskogen,11.08867,63.338,POINT (11.08867 63.338)
323,SN1650,Strømsfoss,11.6599,59.3006,POINT (11.6599 59.3006)
324,SN297900,,20.3555555555556,59.5055555555556,POINT (20.3555555555556 59.5055555555556)
325,SN702700,,-0.456111111111111,49.18,POINT (-0.456111111111111 49.18)
326,SN240830,Bengtsfors D,12.2326,59.0459,POINT (12.2326 59.0459)
327,SN43010,Eik - Hove,6.5046,58.5072,POINT (6.5046 58.5072)
328,SN262910,Markaryd,13.6191,56.4595,POINT (13.6191 56.4595)
329,SN89233,Fv86 Andsvatnet,18.29717,69.09167,POINT (18.29717 69.09167)
330,SN228700,Holmön,20.8644444444444,63.8069444444444,POINT (20.8644444444444 63.8069444444444)
331,SN81930,Storstilla,15.973,67.0129,POINT (15.973 67.0129)
332,SN252000,Såtenäs,12.7138888888889,58.4288888888889,POINT (12.7138888888889 58.4288888888889)
334,SN91180,Straumen ,20.1387,69.8915,POINT (20.1387 69.8915)
335,SN27040,Sande - Gunnestad,10.2095741,59.5975,POINT (10.2095741 59.5975)
336,SN55750,Rv13 Ylvisåker IoT,7.01752,61.18441,POINT (7.01752 61.18441)
337,SN15951,Rv15 Breidalen II,7.3926,62.0108,POINT (7.3926 62.0108)
338,SN16265,E6 Rosten,9.41533,61.87833,POINT (9.41533 61.87833)
339,SN48061,Fv542 Bremnes,5.18717,59.79733,POINT (5.18717 59.79733)
340,SN297200,,22.2791666666667,60.5155555555556,POINT (22.2791666666667 60.5155555555556)
341,SN2280200,,30.7166666666667,61.7166666666667,POINT (30.7166666666667 61.7166666666667)
342,SN9303,E6 Hjerkinn,9.53167,62.23183,POINT (9.53167 62.23183)
343,SN1300,Fv220 Holene bru,11.44683,59.24,POINT (11.44683 59.24)
344,SN201300,Ritsem,17.4712,67.727,POINT (17.4712 67.727)
345,SN58065,Sandane PLU,6.222622,61.768205,POINT (6.222622 61.768205)
346,SN626000,,5.17972222222222,52.0988888888889,POINT (5.17972222222222 52.0988888888889)
347,SN3480,E18 Melleby,11.4535,59.546,POINT (11.4535 59.546)
348,SN1054800,,10.3771,50.5611,POINT (10.3771 50.5611)
349,SN91727,Arnøyhamn ,20.6315,70.0537,POINT (20.6315 70.0537)
350,SN43755,E39 Vikesåbakkane,6.063627,58.643051,POINT (6.063627 58.643051)
351,SN26780,Olleveien,10.0582,59.7655,POINT (10.0582 59.7655)
352,SN647900,,5.46277777777778,51.1688888888889,POINT (5.46277777777778 51.1688888888889)
353,SN77390,E6 Sefrivatnet,13.31519,65.25347,POINT (13.31519 65.25347)
355,SN251300,Göteborg,11.9925,57.7155555555556,POINT (11.9925 57.7155555555556)
356,SN857500,,-6.74277777777778,41.8038888888889,POINT (-6.74277777777778 41.8038888888889)
357,SN44580,Madla,5.6697,58.9482,POINT (5.6697 58.9482)
